courseID,courseTitle,courseLink
95601, PhD Thesis: Genetic Counselling,https://handbook.uts.edu.au/subjects/details/95601.html
95723, Research Dissertation 1 (Sustainable Futures),https://handbook.uts.edu.au/subjects/details/95723.html
95724, Research Dissertation 2 (Sustainable Futures),https://handbook.uts.edu.au/subjects/details/95724.html
95725, Interpersonal Communication,https://handbook.uts.edu.au/subjects/details/95725.html
95726, Foundations of Public Health,https://handbook.uts.edu.au/subjects/details/95726.html
95727, Introduction to Health Systems,https://handbook.uts.edu.au/subjects/details/95727.html
95728, Health Statistics,https://handbook.uts.edu.au/subjects/details/95728.html
95729, Fundamental Concepts of Epidemiology,https://handbook.uts.edu.au/subjects/details/95729.html
95730, Psychosocial Perspectives in Health,https://handbook.uts.edu.au/subjects/details/95730.html
95731, Principles of Primary Health Care,https://handbook.uts.edu.au/subjects/details/95731.html
95733, Non-Communicable Disease Prevention and Management,https://handbook.uts.edu.au/subjects/details/95733.html
95734, Health Promotion and Advocacy,https://handbook.uts.edu.au/subjects/details/95734.html
95735, Indigenous Health and Wellbeing,https://handbook.uts.edu.au/subjects/details/95735.html
95736, Health Project Management,https://handbook.uts.edu.au/subjects/details/95736.html
95737, Communicable Disease Prevention and Control,https://handbook.uts.edu.au/subjects/details/95737.html
95738, Professional Placement,https://handbook.uts.edu.au/subjects/details/95738.html
95739, Sustainability in Public Health,https://handbook.uts.edu.au/subjects/details/95739.html
95740, Ethics and Theories of Health Promotion,https://handbook.uts.edu.au/subjects/details/95740.html
95741, Health Promotion in Aboriginal and Torres Strait Islander Contexts,https://handbook.uts.edu.au/subjects/details/95741.html
95742, Communication and Digital Health,https://handbook.uts.edu.au/subjects/details/95742.html
95743, Diversity and Culture,https://handbook.uts.edu.au/subjects/details/95743.html
95744, Intervention Design in Health Promotion,https://handbook.uts.edu.au/subjects/details/95744.html
95745, First Nations Health and Wellbeing,https://handbook.uts.edu.au/subjects/details/95745.html
95746, Research and Evaluation in Indigenous Health,https://handbook.uts.edu.au/subjects/details/95746.html
95748, Global Human Rights and Health Equity,https://handbook.uts.edu.au/subjects/details/95748.html
95749, Global Population Health,https://handbook.uts.edu.au/subjects/details/95749.html
95750, Strengthening Global Health Systems,https://handbook.uts.edu.au/subjects/details/95750.html
95751, Global Sexual Health,https://handbook.uts.edu.au/subjects/details/95751.html
95752," The Environment, Health and Sustainability",https://handbook.uts.edu.au/subjects/details/95752.html
95754, Global Public Health Study Tour,https://handbook.uts.edu.au/subjects/details/95754.html
95755, External Elective Subject,https://handbook.uts.edu.au/subjects/details/95755.html
96001, Introduction to Pharmacy,https://handbook.uts.edu.au/subjects/details/96001.html
96002, Concepts in Pharmaceutical Sciences,https://handbook.uts.edu.au/subjects/details/96002.html
96003, Pharmaceutics,https://handbook.uts.edu.au/subjects/details/96003.html
96004, Professional Services 1,https://handbook.uts.edu.au/subjects/details/96004.html
96005, Professional Services 2,https://handbook.uts.edu.au/subjects/details/96005.html
96006, Integrated Therapeutics 1,https://handbook.uts.edu.au/subjects/details/96006.html
96007, Drug Disposition,https://handbook.uts.edu.au/subjects/details/96007.html
96008, Evidence-based Practice,https://handbook.uts.edu.au/subjects/details/96008.html
96009, Professional Services 3,https://handbook.uts.edu.au/subjects/details/96009.html
96010, Integrated Therapeutics 2,https://handbook.uts.edu.au/subjects/details/96010.html
96011, Primary Health Care,https://handbook.uts.edu.au/subjects/details/96011.html
96012, Professional Services 4,https://handbook.uts.edu.au/subjects/details/96012.html
96013, Integrated Therapeutics 3,https://handbook.uts.edu.au/subjects/details/96013.html
96014, Molecule to Market,https://handbook.uts.edu.au/subjects/details/96014.html
96015, Clinical Practice 1,https://handbook.uts.edu.au/subjects/details/96015.html
96017, Clinical Practice 4,https://handbook.uts.edu.au/subjects/details/96017.html
96020, Pharmacy Research Project A,https://handbook.uts.edu.au/subjects/details/96020.html
96021, Pharmacy Research Project B,https://handbook.uts.edu.au/subjects/details/96021.html
96023, Non-communicable Disease,https://handbook.uts.edu.au/subjects/details/96023.html
96024, Clinical Practice 2,https://handbook.uts.edu.au/subjects/details/96024.html
96025, Clinical Practice 3,https://handbook.uts.edu.au/subjects/details/96025.html
96026, Health Promotion,https://handbook.uts.edu.au/subjects/details/96026.html
96027, Eye and Visual Systems,https://handbook.uts.edu.au/subjects/details/96027.html
96028, Binocular Vision and Ocular Motility 1,https://handbook.uts.edu.au/subjects/details/96028.html
96029, Ocular Pathology 1,https://handbook.uts.edu.au/subjects/details/96029.html
96030, Introduction to Professional Practice,https://handbook.uts.edu.au/subjects/details/96030.html
96031, Clinical Management of Refractive Error,https://handbook.uts.edu.au/subjects/details/96031.html
96032, Binocular Vision and Ocular Motility 2,https://handbook.uts.edu.au/subjects/details/96032.html
96033, Ocular Pathology 2,https://handbook.uts.edu.au/subjects/details/96033.html
96034, Professional Practice 1,https://handbook.uts.edu.au/subjects/details/96034.html
96035, Research Project 1,https://handbook.uts.edu.au/subjects/details/96035.html
96036, Neurological Ocular Disorders,https://handbook.uts.edu.au/subjects/details/96036.html
96037," Therapy, Management and Rehabilitation",https://handbook.uts.edu.au/subjects/details/96037.html
96038, Professional Practice 2,https://handbook.uts.edu.au/subjects/details/96038.html
96039, Research Project 2,https://handbook.uts.edu.au/subjects/details/96039.html
96040, Advanced Professional Practice,https://handbook.uts.edu.au/subjects/details/96040.html
96043, Introduction to Clinical Practice Skills,https://handbook.uts.edu.au/subjects/details/96043.html
96044, Child and Adolescent Clinical Psychology,https://handbook.uts.edu.au/subjects/details/96044.html
96045, Adult Clinical Psychology 1,https://handbook.uts.edu.au/subjects/details/96045.html
96046, Research Project 1,https://handbook.uts.edu.au/subjects/details/96046.html
96047, Clinical Placement 1,https://handbook.uts.edu.au/subjects/details/96047.html
96048, Adult Clinical Psychology 2,https://handbook.uts.edu.au/subjects/details/96048.html
96049, Assessment Across the Lifespan,https://handbook.uts.edu.au/subjects/details/96049.html
96050, Clinical Health Psychology,https://handbook.uts.edu.au/subjects/details/96050.html
96051, Clinical Placement 2,https://handbook.uts.edu.au/subjects/details/96051.html
96052, Clinical Placement 3,https://handbook.uts.edu.au/subjects/details/96052.html
96053, Advanced Clinical Skills 1,https://handbook.uts.edu.au/subjects/details/96053.html
96054, Research Project 2,https://handbook.uts.edu.au/subjects/details/96054.html
96056, Research Project 3,https://handbook.uts.edu.au/subjects/details/96056.html
96057, GMP for Manufacturing Operations,https://handbook.uts.edu.au/subjects/details/96057.html
96059, International GMPs and Quality Assurance,https://handbook.uts.edu.au/subjects/details/96059.html
96060, Good (Quality Control) Laboratory Practices,https://handbook.uts.edu.au/subjects/details/96060.html
96061, Computer Systems Validation Principles and Practices,https://handbook.uts.edu.au/subjects/details/96061.html
96062, Good Aseptic Practices and Sterile Products,https://handbook.uts.edu.au/subjects/details/96062.html
96063, GxP and Quality Auditing Practices,https://handbook.uts.edu.au/subjects/details/96063.html
96064, Risk Management for Pharmaceutical Operations,https://handbook.uts.edu.au/subjects/details/96064.html
96065, Process Development for Therapeutics: A Perspective for Finished Dose Forms,https://handbook.uts.edu.au/subjects/details/96065.html
96066, Clinical Trials Quality Assurance Management,https://handbook.uts.edu.au/subjects/details/96066.html
96067, Supply Chain Management,https://handbook.uts.edu.au/subjects/details/96067.html
96068, Industrial Research Project A,https://handbook.uts.edu.au/subjects/details/96068.html
96069, Contamination Control,https://handbook.uts.edu.au/subjects/details/96069.html
96072, Industrial Research Project B,https://handbook.uts.edu.au/subjects/details/96072.html
96073, Clinical Placement 4,https://handbook.uts.edu.au/subjects/details/96073.html
96074, Advanced Clinical Skills 2,https://handbook.uts.edu.au/subjects/details/96074.html
96075, Professional Practice 3,https://handbook.uts.edu.au/subjects/details/96075.html
96076, Genomics in Healthcare,https://handbook.uts.edu.au/subjects/details/96076.html
96077, International Placement 1,https://handbook.uts.edu.au/subjects/details/96077.html
96078, International Placement 2,https://handbook.uts.edu.au/subjects/details/96078.html
96079, Inclusive Practice in Speech Pathology,https://handbook.uts.edu.au/subjects/details/96079.html
96080, Clinical Assessment and Treatment Planning,https://handbook.uts.edu.au/subjects/details/96080.html
96081, Professional Practice,https://handbook.uts.edu.au/subjects/details/96081.html
96082, Core Practice for Physiotherapists,https://handbook.uts.edu.au/subjects/details/96082.html
96083, Pain Neuroscience and Management,https://handbook.uts.edu.au/subjects/details/96083.html
96084, Sub-acute Rehabilitation,https://handbook.uts.edu.au/subjects/details/96084.html
96085, Outpatient Rehabilitation,https://handbook.uts.edu.au/subjects/details/96085.html
96086, Research Design in Physiotherapy,https://handbook.uts.edu.au/subjects/details/96086.html
96087, Clinical Placement 1,https://handbook.uts.edu.au/subjects/details/96087.html
96088, Acute Physiotherapy Care,https://handbook.uts.edu.au/subjects/details/96088.html
96089, Prevention and Rehabilitation in the Community,https://handbook.uts.edu.au/subjects/details/96089.html
96090, Specialist Practice,https://handbook.uts.edu.au/subjects/details/96090.html
96091, Clinical Placement 2,https://handbook.uts.edu.au/subjects/details/96091.html
96092, Research Project,https://handbook.uts.edu.au/subjects/details/96092.html
96093, Transition to Practice,https://handbook.uts.edu.au/subjects/details/96093.html
96094, Clinical Placement 3,https://handbook.uts.edu.au/subjects/details/96094.html
96095, Clinical Placement 4,https://handbook.uts.edu.au/subjects/details/96095.html
96096, Research Dissertation 3 (GSH),https://handbook.uts.edu.au/subjects/details/96096.html
96097, Research Dissertation 4 (GSH),https://handbook.uts.edu.au/subjects/details/96097.html
96099, Genetic Counselling Clinical Placement 2,https://handbook.uts.edu.au/subjects/details/96099.html
96100, Genetic Counselling Clinical Placement 3,https://handbook.uts.edu.au/subjects/details/96100.html
96101, Genetic Counselling Clinical Placement 4,https://handbook.uts.edu.au/subjects/details/96101.html
96102, Research Methods in Genetic Counselling,https://handbook.uts.edu.au/subjects/details/96102.html
96103, Medical Genetics and Genomics in Practice,https://handbook.uts.edu.au/subjects/details/96103.html
96104, Communication and Counselling,https://handbook.uts.edu.au/subjects/details/96104.html
96105, Clinical and Community Placement 1,https://handbook.uts.edu.au/subjects/details/96105.html
96106, Application of Genetics and Genomics,https://handbook.uts.edu.au/subjects/details/96106.html
96107, Advanced Communication and Counselling,https://handbook.uts.edu.au/subjects/details/96107.html
96108, Research Project 1,https://handbook.uts.edu.au/subjects/details/96108.html
96109, Research Issues in Genetic Counselling,https://handbook.uts.edu.au/subjects/details/96109.html
96110, Genetic Counselling,https://handbook.uts.edu.au/subjects/details/96110.html
96111, Genetics and Genomics in Society,https://handbook.uts.edu.au/subjects/details/96111.html
96112, Advanced Professional Practice,https://handbook.uts.edu.au/subjects/details/96112.html
96113, Advanced Genetic Counselling,https://handbook.uts.edu.au/subjects/details/96113.html
96114, Research Project 2,https://handbook.uts.edu.au/subjects/details/96114.html
96115, Evidence-based Practice in Speech Pathology,https://handbook.uts.edu.au/subjects/details/96115.html
96116, Fundamentals in Speech Pathology,https://handbook.uts.edu.au/subjects/details/96116.html
96117, Speech Sound Disorders in Children,https://handbook.uts.edu.au/subjects/details/96117.html
96118, Language Disorders in Children,https://handbook.uts.edu.au/subjects/details/96118.html
96119, Research Design in Speech Pathology,https://handbook.uts.edu.au/subjects/details/96119.html
96120, Augmentative and Alternative Communication,https://handbook.uts.edu.au/subjects/details/96120.html
96121, Stuttering,https://handbook.uts.edu.au/subjects/details/96121.html
96122, Speech Pathology Clinical Practice 1,https://handbook.uts.edu.au/subjects/details/96122.html
96123, Literature Review in Speech Pathology,https://handbook.uts.edu.au/subjects/details/96123.html
96124, Swallowing Disorders,https://handbook.uts.edu.au/subjects/details/96124.html
96125, Acquired Communication Disability in Adults,https://handbook.uts.edu.au/subjects/details/96125.html
96126, Speech Pathology Clinical Practice 2,https://handbook.uts.edu.au/subjects/details/96126.html
96127, Research Project in Speech Pathology,https://handbook.uts.edu.au/subjects/details/96127.html
96128, Voice Disorders,https://handbook.uts.edu.au/subjects/details/96128.html
96129, Integrated Practice in Speech Pathology,https://handbook.uts.edu.au/subjects/details/96129.html
96130, Speech Pathology Clinical Practice 3,https://handbook.uts.edu.au/subjects/details/96130.html
96131, Social Media in Speech Pathology,https://handbook.uts.edu.au/subjects/details/96131.html
96132, Advanced Clinical Pharmacy 1,https://handbook.uts.edu.au/subjects/details/96132.html
96133, Advanced Clinical Pharmacy 2,https://handbook.uts.edu.au/subjects/details/96133.html
96134, Validation Principles and Practices,https://handbook.uts.edu.au/subjects/details/96134.html
96135, Biotech Manufacturing,https://handbook.uts.edu.au/subjects/details/96135.html
96200, Healthcare Financing,https://handbook.uts.edu.au/subjects/details/96200.html
96201, Internship,https://handbook.uts.edu.au/subjects/details/96201.html
96202, Language of Healthcare,https://handbook.uts.edu.au/subjects/details/96202.html
96301, High Performance Science,https://handbook.uts.edu.au/subjects/details/96301.html
96302, High Performance Coaching,https://handbook.uts.edu.au/subjects/details/96302.html
96303, Conditioning the High Performance Athlete,https://handbook.uts.edu.au/subjects/details/96303.html
96304, Professional Practice in High Performance Sport 1,https://handbook.uts.edu.au/subjects/details/96304.html
96305, Injury Prevention and Management in High Performance Sport,https://handbook.uts.edu.au/subjects/details/96305.html
96306, Recovery and Nutrition for High Performance Sport,https://handbook.uts.edu.au/subjects/details/96306.html
96307, Fundamentals of Science and Applied Research in High-Performance Sport,https://handbook.uts.edu.au/subjects/details/96307.html
96308, Professional Practice in High Performance Sport 2,https://handbook.uts.edu.au/subjects/details/96308.html
96309, Performance Analysis and Data Science,https://handbook.uts.edu.au/subjects/details/96309.html
96310, Leading and Managing in High Performance Sport,https://handbook.uts.edu.au/subjects/details/96310.html
96311, Developing and Managing Talented and Expert Performers,https://handbook.uts.edu.au/subjects/details/96311.html
96313, Performance and Culture in High Performance Sport,https://handbook.uts.edu.au/subjects/details/96313.html
96343, Professional Mentorship in High Performance Sport,https://handbook.uts.edu.au/subjects/details/96343.html
96344, High Performance Sport Research Dissertation 1,https://handbook.uts.edu.au/subjects/details/96344.html
96345, High Performance Sport Research Dissertation 2,https://handbook.uts.edu.au/subjects/details/96345.html
96346," Performance, Culture, and Mentorship in High Performance Sport",https://handbook.uts.edu.au/subjects/details/96346.html
96621, Practical Foundations of Biology,https://handbook.uts.edu.au/subjects/details/96621.html
96622, Practical Foundations of Inorganic Chemistry,https://handbook.uts.edu.au/subjects/details/96622.html
96623, Practical Foundations of Microbiology,https://handbook.uts.edu.au/subjects/details/96623.html
96624, Practical Foundations of Organic Chemistry,https://handbook.uts.edu.au/subjects/details/96624.html
96630, Introduction to Psychology A,https://handbook.uts.edu.au/subjects/details/96630.html
96631, Developmental Psychology,https://handbook.uts.edu.au/subjects/details/96631.html
96632, Introduction to Psychology B,https://handbook.uts.edu.au/subjects/details/96632.html
96633, Research Methods in Psychology,https://handbook.uts.edu.au/subjects/details/96633.html
96634, Mental Health Conditions and Psychological Wellbeing,https://handbook.uts.edu.au/subjects/details/96634.html
96635, Research Design and Statistics in Psychology,https://handbook.uts.edu.au/subjects/details/96635.html
96636, Health Psychology,https://handbook.uts.edu.au/subjects/details/96636.html
96637, Perception and Cognition,https://handbook.uts.edu.au/subjects/details/96637.html
96638, Individual Differences and Psychological Assessment,https://handbook.uts.edu.au/subjects/details/96638.html
96639, Positive Psychology,https://handbook.uts.edu.au/subjects/details/96639.html
96640, Forensic Psychology,https://handbook.uts.edu.au/subjects/details/96640.html
96641, Social Psychology,https://handbook.uts.edu.au/subjects/details/96641.html
96642, Psychology Career Readiness,https://handbook.uts.edu.au/subjects/details/96642.html
96643, Psychology Honours Research Project A,https://handbook.uts.edu.au/subjects/details/96643.html
96644, Advanced Research Methods and Data Analysis,https://handbook.uts.edu.au/subjects/details/96644.html
96645, Applied Psychological Assessment and Intervention,https://handbook.uts.edu.au/subjects/details/96645.html
96646, Psychology Honours Research Project B,https://handbook.uts.edu.au/subjects/details/96646.html
96647, Professional and Ethical Practice in Psychology,https://handbook.uts.edu.au/subjects/details/96647.html
96648, Advanced Topics in Psychology,https://handbook.uts.edu.au/subjects/details/96648.html
96649, Foundations of Business and Management in Community Pharmacy,https://handbook.uts.edu.au/subjects/details/96649.html
96700, Communicable Disease,https://handbook.uts.edu.au/subjects/details/96700.html
96703, Indigenous Public Health,https://handbook.uts.edu.au/subjects/details/96703.html
96704, Social Perspectives in Public Health,https://handbook.uts.edu.au/subjects/details/96704.html
96705, Advanced Epidemiology,https://handbook.uts.edu.au/subjects/details/96705.html
96706, Advanced Biostatistics,https://handbook.uts.edu.au/subjects/details/96706.html
96707, Complementary and Traditional Medicine in Public Health,https://handbook.uts.edu.au/subjects/details/96707.html
96708, PhD Thesis: Public Health,https://handbook.uts.edu.au/subjects/details/96708.html
96709, Adolescent Sexual and Reproductive Health,https://handbook.uts.edu.au/subjects/details/96709.html
96710, Professional Placement in Health Services Management and Public Health,https://handbook.uts.edu.au/subjects/details/96710.html
96723, Research Dissertation 1 (GSH),https://handbook.uts.edu.au/subjects/details/96723.html
96724, Research Dissertation 2 (GSH),https://handbook.uts.edu.au/subjects/details/96724.html
96726, Caring for an Older Person,https://handbook.uts.edu.au/subjects/details/96726.html
96727, Palliative Care,https://handbook.uts.edu.au/subjects/details/96727.html
96728, Research Dissertation 3,https://handbook.uts.edu.au/subjects/details/96728.html
96729, Research Dissertation 4,https://handbook.uts.edu.au/subjects/details/96729.html
96730, Fundamentals of Biostatistics,https://handbook.uts.edu.au/subjects/details/96730.html
96731, Planetary Health,https://handbook.uts.edu.au/subjects/details/96731.html
96732, Foundations in Public Health,https://handbook.uts.edu.au/subjects/details/96732.html
96733, Indigenous Public Health,https://handbook.uts.edu.au/subjects/details/96733.html
96734, Global Health Systems,https://handbook.uts.edu.au/subjects/details/96734.html
96735, Fundamentals of Qualitative Research,https://handbook.uts.edu.au/subjects/details/96735.html
96736, Research Project 1,https://handbook.uts.edu.au/subjects/details/96736.html
96737, Research Project 2,https://handbook.uts.edu.au/subjects/details/96737.html
96801, Communicating and Collaborating for Optimal Person Centred Care,https://handbook.uts.edu.au/subjects/details/96801.html
96802, Delivering Best Palliative Care Any Place Every Time,https://handbook.uts.edu.au/subjects/details/96802.html
96803, Complex Symptom Management,https://handbook.uts.edu.au/subjects/details/96803.html
96804, Immersive Palliative Care Futures,https://handbook.uts.edu.au/subjects/details/96804.html
96805," Ethical, Legal and Moral Dilemmas of Palliative Care",https://handbook.uts.edu.au/subjects/details/96805.html
96806, Translating Evidence into Change,https://handbook.uts.edu.au/subjects/details/96806.html
96808, Generating Evidence to Improve Palliative Care Outcomes,https://handbook.uts.edu.au/subjects/details/96808.html
96810, Palliative Care Internship,https://handbook.uts.edu.au/subjects/details/96810.html
96811, Exchange Subject 1 (GSH),https://handbook.uts.edu.au/subjects/details/96811.html
96812, Applied Evidence-Based Practice,https://handbook.uts.edu.au/subjects/details/96812.html
96813, Team-Based Patient Care,https://handbook.uts.edu.au/subjects/details/96813.html
96814, Medication Management 1,https://handbook.uts.edu.au/subjects/details/96814.html
96815, Advanced Medication Management,https://handbook.uts.edu.au/subjects/details/96815.html
96816, Clinical Placement in Advanced Pharmacy Practice,https://handbook.uts.edu.au/subjects/details/96816.html
96817, Optimizing wellbeing for people living with advanced disease,https://handbook.uts.edu.au/subjects/details/96817.html
96819, Exchange Subject 2 (GSH),https://handbook.uts.edu.au/subjects/details/96819.html
96820, Exchange Subject 3 (GSH),https://handbook.uts.edu.au/subjects/details/96820.html
96821, Exchange Subject 4 (GSH),https://handbook.uts.edu.au/subjects/details/96821.html
96822, PhD Thesis: Indigenous Health,https://handbook.uts.edu.au/subjects/details/96822.html
96823, Master of Indigenous Health Thesis,https://handbook.uts.edu.au/subjects/details/96823.html
96824, Clinical Assessment in Palliative Care,https://handbook.uts.edu.au/subjects/details/96824.html
96825, Pharmacology in Palliative Care,https://handbook.uts.edu.au/subjects/details/96825.html
96826, Optimising End-of-Life Communication,https://handbook.uts.edu.au/subjects/details/96826.html
96827, Optimising End-of-life Communication within Complex and Diverse Situations,https://handbook.uts.edu.au/subjects/details/96827.html
96828, Ethical Dimensions of Palliative Care,https://handbook.uts.edu.au/subjects/details/96828.html
96829, Legal Dimensions of Palliative Care,https://handbook.uts.edu.au/subjects/details/96829.html
96831, Medical Devices: Regulatory and Quality Systems Requirements,https://handbook.uts.edu.au/subjects/details/96831.html
96832, Introduction to Psychology Foundations,https://handbook.uts.edu.au/subjects/details/96832.html
96833, Introduction to Psychological Science,https://handbook.uts.edu.au/subjects/details/96833.html
96834, Brain and Behaviour,https://handbook.uts.edu.au/subjects/details/96834.html
96835, Psychological Disorders and Interventions,https://handbook.uts.edu.au/subjects/details/96835.html
96836, Development Across the Lifespan,https://handbook.uts.edu.au/subjects/details/96836.html
96837, Research Methods and Theory in Psychology,https://handbook.uts.edu.au/subjects/details/96837.html
96838, Research Design and Analysis in Psychology,https://handbook.uts.edu.au/subjects/details/96838.html
96839," Psychological Assessment, Ethics, and Professional Skills",https://handbook.uts.edu.au/subjects/details/96839.html
96840," Society, Psychological Health and Wellbeing",https://handbook.uts.edu.au/subjects/details/96840.html
96841, Cognitive Psychology,https://handbook.uts.edu.au/subjects/details/96841.html
96842, Psychological Science Career Readiness,https://handbook.uts.edu.au/subjects/details/96842.html
96843, Advanced Professional Skills and Ethical Issues in Psychology,https://handbook.uts.edu.au/subjects/details/96843.html
96844, Advanced Psychological Assessment and Intervention,https://handbook.uts.edu.au/subjects/details/96844.html
96845, Advanced Research Methods,https://handbook.uts.edu.au/subjects/details/96845.html
96846, Research Project A,https://handbook.uts.edu.au/subjects/details/96846.html
96847, Research Project B,https://handbook.uts.edu.au/subjects/details/96847.html
96848, Brain and Behaviour,https://handbook.uts.edu.au/subjects/details/96848.html
96849, Introduction to Genetic Counselling,https://handbook.uts.edu.au/subjects/details/96849.html
96850, Virtual Clinical Placement 1,https://handbook.uts.edu.au/subjects/details/96850.html
96851, Genetics and Genomics for Clinical Care,https://handbook.uts.edu.au/subjects/details/96851.html
96852, Practical Skills in Genetic Counselling,https://handbook.uts.edu.au/subjects/details/96852.html
96853, Genetic Counselling: Preparing for the workplace,https://handbook.uts.edu.au/subjects/details/96853.html
96854, Virtual Clinical Placement 2,https://handbook.uts.edu.au/subjects/details/96854.html
96855, Laboratory Genetic Counselling,https://handbook.uts.edu.au/subjects/details/96855.html
96856, Cancer Genetic Counselling,https://handbook.uts.edu.au/subjects/details/96856.html
96857," Education, Ethics and Social Issues in Genetic Counselling",https://handbook.uts.edu.au/subjects/details/96857.html
96858, Evidence-based Primary Health Care,https://handbook.uts.edu.au/subjects/details/96858.html
97101, Chinese Language and Culture 1,https://handbook.uts.edu.au/subjects/details/97101.html
97102, Chinese Language and Culture 2,https://handbook.uts.edu.au/subjects/details/97102.html
97103, Chinese Language and Culture 3,https://handbook.uts.edu.au/subjects/details/97103.html
97104, Chinese Language and Culture 4,https://handbook.uts.edu.au/subjects/details/97104.html
97105, Chinese Language and Culture 5,https://handbook.uts.edu.au/subjects/details/97105.html
97106, Chinese Language and Culture 6,https://handbook.uts.edu.au/subjects/details/97106.html
97109, Communicating About Chinese Media,https://handbook.uts.edu.au/subjects/details/97109.html
971102, In-country Study and Fieldwork Project 1: France,https://handbook.uts.edu.au/subjects/details/971102.html
971103, In-country Study and Fieldwork Project 1: Germany,https://handbook.uts.edu.au/subjects/details/971103.html
971104, In-country Study and Fieldwork Project 1: Italy,https://handbook.uts.edu.au/subjects/details/971104.html
971105, In-country Study and Fieldwork Project 1: Japan,https://handbook.uts.edu.au/subjects/details/971105.html
971106, In-country Study and Fieldwork Project 1: Spain,https://handbook.uts.edu.au/subjects/details/971106.html
97111, Chinese Festivals and Ceremonies,https://handbook.uts.edu.au/subjects/details/97111.html
971112, Thesis (Criminology),https://handbook.uts.edu.au/subjects/details/971112.html
971113, Thesis (Global Asian Studies),https://handbook.uts.edu.au/subjects/details/971113.html
971114, Thesis (International Studies),https://handbook.uts.edu.au/subjects/details/971114.html
971115, Method and Discovery,https://handbook.uts.edu.au/subjects/details/971115.html
97112, Language in Chinese Screen Studies,https://handbook.uts.edu.au/subjects/details/97112.html
97113, Chinese Culture and Heritage,https://handbook.uts.edu.au/subjects/details/97113.html
97114, Developing Chinese Reading and Writing Skills 1,https://handbook.uts.edu.au/subjects/details/97114.html
97115, Developing Chinese Reading and Writing Skills 2,https://handbook.uts.edu.au/subjects/details/97115.html
97116, Chinese Business and Administrative Language,https://handbook.uts.edu.au/subjects/details/97116.html
97201, Japanese Language and Culture 1,https://handbook.uts.edu.au/subjects/details/97201.html
97202, Japanese Language and Culture 2,https://handbook.uts.edu.au/subjects/details/97202.html
97203, Japanese Language and Culture 3,https://handbook.uts.edu.au/subjects/details/97203.html
97204, Japanese Language and Culture 4,https://handbook.uts.edu.au/subjects/details/97204.html
97205, Japanese Language and Culture 5,https://handbook.uts.edu.au/subjects/details/97205.html
97206, Japanese Language and Culture 6,https://handbook.uts.edu.au/subjects/details/97206.html
97207, Japanese Films and Popular Culture,https://handbook.uts.edu.au/subjects/details/97207.html
97208, Japanese Language and Identity,https://handbook.uts.edu.au/subjects/details/97208.html
97209, Japanese Media and Current Issues,https://handbook.uts.edu.au/subjects/details/97209.html
97210, Transcultural Communication in Japanese,https://handbook.uts.edu.au/subjects/details/97210.html
97401, French Language and Culture 1,https://handbook.uts.edu.au/subjects/details/97401.html
97402, French Language and Culture 2,https://handbook.uts.edu.au/subjects/details/97402.html
97403, French Language and Culture 3,https://handbook.uts.edu.au/subjects/details/97403.html
97404, French Language and Culture 4,https://handbook.uts.edu.au/subjects/details/97404.html
97405, French Language and Culture 5,https://handbook.uts.edu.au/subjects/details/97405.html
97406, French Language and Culture 6,https://handbook.uts.edu.au/subjects/details/97406.html
97407, Francophone Identities in Conflict,https://handbook.uts.edu.au/subjects/details/97407.html
97408, Show and Tell: Francophone Cultures on Display,https://handbook.uts.edu.au/subjects/details/97408.html
97409, Francophone Cultures of Consumption,https://handbook.uts.edu.au/subjects/details/97409.html
97410, Places and Spaces of the Francophone World,https://handbook.uts.edu.au/subjects/details/97410.html
97501, Spanish Language and Culture 1,https://handbook.uts.edu.au/subjects/details/97501.html
97502, Spanish Language and Culture 2,https://handbook.uts.edu.au/subjects/details/97502.html
97503, Spanish Language and Culture 3,https://handbook.uts.edu.au/subjects/details/97503.html
97504, Spanish Language and Culture 4,https://handbook.uts.edu.au/subjects/details/97504.html
97505, Spanish Language and Culture 5,https://handbook.uts.edu.au/subjects/details/97505.html
97506, Spanish Language and Culture 6,https://handbook.uts.edu.au/subjects/details/97506.html
97507, Human Rights in Hispanophone Societies,https://handbook.uts.edu.au/subjects/details/97507.html
97508, US Latin American Relations,https://handbook.uts.edu.au/subjects/details/97508.html
97509, Innocence and Experience in Hispanophone Societies,https://handbook.uts.edu.au/subjects/details/97509.html
97510, Diaspora of the Hispanic Imagination,https://handbook.uts.edu.au/subjects/details/97510.html
97601, German Language and Culture 1,https://handbook.uts.edu.au/subjects/details/97601.html
97602, German Language and Culture 2,https://handbook.uts.edu.au/subjects/details/97602.html
97603, German Language and Culture 3,https://handbook.uts.edu.au/subjects/details/97603.html
97604, German Language and Culture 4,https://handbook.uts.edu.au/subjects/details/97604.html
97605, German Today,https://handbook.uts.edu.au/subjects/details/97605.html
97606, German Literature,https://handbook.uts.edu.au/subjects/details/97606.html
97607, German Film,https://handbook.uts.edu.au/subjects/details/97607.html
97608, German Popular Music,https://handbook.uts.edu.au/subjects/details/97608.html
976111, Contemporary China,https://handbook.uts.edu.au/subjects/details/976111.html
976211, Contemporary Japan,https://handbook.uts.edu.au/subjects/details/976211.html
976411, Contemporary France,https://handbook.uts.edu.au/subjects/details/976411.html
976421, Contemporary Germany,https://handbook.uts.edu.au/subjects/details/976421.html
976431, Contemporary Italy,https://handbook.uts.edu.au/subjects/details/976431.html
